,precision,recall,f1-score,support,lr,bs,epoch
joy,0.35135135135135137,0.2582781456953642,0.29770992366412213,151.0,0.01250000008749999,32,5
fear,0.5294117647058824,0.31952662721893493,0.39852398523985244,169.0,0.01250000008749999,32,5
shame,1.0,0.03821656050955414,0.07361963190184048,157.0,0.01250000008749999,32,5
disgust,0.17894736842105263,0.7777777777777778,0.29095354523227385,153.0,0.01250000008749999,32,5
guilt,0.2608695652173913,0.07643312101910828,0.11822660098522168,157.0,0.01250000008749999,32,5
anger,0.3448275862068966,0.26490066225165565,0.2996254681647941,151.0,0.01250000008749999,32,5
sadness,0.19672131147540983,0.07100591715976332,0.1043478260869565,169.0,0.01250000008749999,32,5
accuracy,0.25474254742547425,0.25474254742547425,0.25474254742547425,0.25474254742547425,0.01250000008749999,32,5
macro avg,0.4088755639111406,0.25801983023316544,0.22614385446786592,1107.0,0.01250000008749999,32,5
weighted avg,0.4093721576815586,0.25474254742547425,0.225671843960437,1107.0,0.01250000008749999,32,5
