,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6470588235294118,0.0728476821192053,0.13095238095238093,151.0,0.025000000075,64,5
fear,1.0,0.047337278106508875,0.0903954802259887,169.0,0.025000000075,64,5
shame,0.0,0.0,0.0,157.0,0.025000000075,64,5
disgust,0.14124293785310735,0.9803921568627451,0.2469135802469136,153.0,0.025000000075,64,5
guilt,0.2,0.012738853503184714,0.023952095808383235,157.0,0.025000000075,64,5
anger,0.0,0.0,0.0,151.0,0.025000000075,64,5
sadness,0.2,0.011834319526627219,0.022346368715083796,169.0,0.025000000075,64,5
accuracy,0.15627822944896116,0.15627822944896116,0.15627822944896116,0.15627822944896116,0.025000000075,64,5
macro avg,0.3126145373403598,0.16073575573118162,0.07350855799267862,1107.0,0.025000000075,64,5
weighted avg,0.3193460269597711,0.15627822944896116,0.07259750570419578,1107.0,0.025000000075,64,5
