,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3404255319148936,0.2119205298013245,0.2612244897959184,151.0,0.05000000005,16,1
fear,0.5148514851485149,0.3076923076923077,0.3851851851851852,169.0,0.05000000005,16,1
shame,0.3,0.01910828025477707,0.03592814371257485,157.0,0.05000000005,16,1
disgust,0.17656500802568217,0.7189542483660131,0.2835051546391752,153.0,0.05000000005,16,1
guilt,0.1917808219178082,0.267515923566879,0.22340425531914893,157.0,0.05000000005,16,1
anger,0.5384615384615384,0.18543046357615894,0.27586206896551724,151.0,0.05000000005,16,1
sadness,0.5,0.023668639053254437,0.04519774011299435,169.0,0.05000000005,16,1
accuracy,0.24480578139114725,0.24480578139114725,0.24480578139114725,0.24480578139114725,0.05000000005,16,1
macro avg,0.3660120550669196,0.24775577033010207,0.21575814824721626,1107.0,0.05000000005,16,1
weighted avg,0.36896647144170325,0.24480578139114725,0.21492887087275844,1107.0,0.05000000005,16,1
