,precision,recall,f1-score,support,lr,bs,epoch
joy,0.4090909090909091,0.11920529801324503,0.18461538461538463,151.0,0.075000000025,32,7
fear,0.0,0.0,0.0,169.0,0.075000000025,32,7
shame,0.14258188824662812,0.9426751592356688,0.24769874476987447,157.0,0.075000000025,32,7
disgust,0.0,0.0,0.0,153.0,0.075000000025,32,7
guilt,0.2,0.012738853503184714,0.023952095808383235,157.0,0.075000000025,32,7
anger,0.0,0.0,0.0,151.0,0.075000000025,32,7
sadness,0.3333333333333333,0.029585798816568046,0.05434782608695652,169.0,0.075000000025,32,7
accuracy,0.15627822944896116,0.15627822944896116,0.15627822944896116,0.15627822944896116,0.075000000025,32,7
macro avg,0.15500087581012437,0.15774358708123806,0.07294486446865699,1107.0,0.075000000025,32,7
weighted avg,0.15527679951290085,0.15627822944896116,0.07200622191183847,1107.0,0.075000000025,32,7
