,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3333333333333333,0.26490066225165565,0.29520295202952035,151.0,0.025000000075,32,3
fear,0.6086956521739131,0.2485207100591716,0.35294117647058826,169.0,0.025000000075,32,3
shame,0.0,0.0,0.0,157.0,0.025000000075,32,3
disgust,0.18292682926829268,0.7843137254901961,0.29666254635352285,153.0,0.025000000075,32,3
guilt,0.23529411764705882,0.050955414012738856,0.08376963350785341,157.0,0.025000000075,32,3
anger,0.25257731958762886,0.32450331125827814,0.28405797101449276,151.0,0.025000000075,32,3
sadness,0.2647058823529412,0.05325443786982249,0.08866995073891626,169.0,0.025000000075,32,3
accuracy,0.24209575429087624,0.24209575429087624,0.24209575429087624,0.24209575429087624,0.025000000075,32,3
macro avg,0.2682190191947383,0.24663546584883753,0.200186318587842,1107.0,0.025000000075,32,3
weighted avg,0.2719117879627287,0.24209575429087624,0.19931515982915465,1107.0,0.025000000075,32,3
