,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.0625000000375,32,3
fear,0.0,0.0,0.0,169.0,0.0625000000375,32,3
shame,0.0,0.0,0.0,157.0,0.0625000000375,32,3
disgust,0.0,0.0,0.0,153.0,0.0625000000375,32,3
guilt,0.14299065420560747,0.9745222929936306,0.24938875305623473,157.0,0.0625000000375,32,3
anger,0.0,0.0,0.0,151.0,0.0625000000375,32,3
sadness,0.12121212121212122,0.023668639053254437,0.039603960396039604,169.0,0.0625000000375,32,3
accuracy,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.0625000000375,32,3
macro avg,0.0377432536311041,0.14259870457812643,0.04128467335032491,1107.0,0.0625000000375,32,3
weighted avg,0.038784445524054974,0.14182475158084915,0.04141563101784964,1107.0,0.0625000000375,32,3
