,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5227272727272727,0.152317880794702,0.2358974358974359,151.0,0.1,16,11
fear,0.647887323943662,0.27218934911242604,0.38333333333333336,169.0,0.1,16,11
shame,0.16304347826086957,0.09554140127388536,0.12048192771084336,157.0,0.1,16,11
disgust,0.1676829268292683,0.7189542483660131,0.2719406674907293,153.0,0.1,16,11
guilt,0.16666666666666666,0.17834394904458598,0.1723076923076923,157.0,0.1,16,11
anger,0.5384615384615384,0.18543046357615894,0.27586206896551724,151.0,0.1,16,11
sadness,0.25,0.03550295857988166,0.06217616580310881,169.0,0.1,16,11
accuracy,0.23125564588979222,0.23125564588979222,0.23125564588979222,0.23125564588979222,0.1,16,11
macro avg,0.350924172412754,0.23404003582109328,0.2174284702155229,1107.0,0.1,16,11
weighted avg,0.35176372971498704,0.23125564588979222,0.21693015633004187,1107.0,0.1,16,11
