,precision,recall,f1-score,support,lr,bs,epoch
joy,0.33088235294117646,0.2980132450331126,0.313588850174216,151.0,0.0625000000375,16,13
fear,0.5588235294117647,0.33727810650887574,0.42066420664206644,169.0,0.0625000000375,16,13
shame,0.20967741935483872,0.08280254777070063,0.1187214611872146,157.0,0.0625000000375,16,13
disgust,0.18617021276595744,0.6862745098039216,0.2928870292887029,153.0,0.0625000000375,16,13
guilt,0.26153846153846155,0.21656050955414013,0.2369337979094077,157.0,0.0625000000375,16,13
anger,0.47692307692307695,0.2052980132450331,0.28703703703703703,151.0,0.0625000000375,16,13
sadness,0.20833333333333334,0.05917159763313609,0.09216589861751152,169.0,0.0625000000375,16,13
accuracy,0.26648599819331525,0.26648599819331525,0.26648599819331525,0.26648599819331525,0.0625000000375,16,13
macro avg,0.318906912324087,0.26934264707841715,0.251714040122308,1107.0,0.0625000000375,16,13
weighted avg,0.31986726790141234,0.26648599819331525,0.25114036848880683,1107.0,0.0625000000375,16,13
