,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5142857142857142,0.11920529801324503,0.1935483870967742,151.0,0.025000000075,64,7
fear,0.8333333333333334,0.11834319526627218,0.20725388601036268,169.0,0.025000000075,64,7
shame,0.0,0.0,0.0,157.0,0.025000000075,64,7
disgust,0.14807502467917077,0.9803921568627451,0.25728987993138935,153.0,0.025000000075,64,7
guilt,0.25,0.006369426751592357,0.012422360248447206,157.0,0.025000000075,64,7
anger,0.0,0.0,0.0,151.0,0.025000000075,64,7
sadness,0.3870967741935484,0.07100591715976332,0.12,169.0,0.025000000075,64,7
accuracy,0.18157181571815717,0.18157181571815717,0.18157181571815717,0.18157181571815717,0.025000000075,64,7
macro avg,0.304684406641681,0.1850451420076597,0.11293064475528192,1107.0,0.025000000075,64,7
weighted avg,0.3123896204201437,0.18157181571815717,0.11368326592219782,1107.0,0.025000000075,64,7
