,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.05000000005,64,11
fear,0.0,0.0,0.0,169.0,0.05000000005,64,11
shame,0.0,0.0,0.0,157.0,0.05000000005,64,11
disgust,0.0,0.0,0.0,153.0,0.05000000005,64,11
guilt,0.14182475158084915,1.0,0.24841772151898736,157.0,0.05000000005,64,11
anger,0.0,0.0,0.0,151.0,0.05000000005,64,11
sadness,0.0,0.0,0.0,169.0,0.05000000005,64,11
accuracy,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.05000000005,64,11
macro avg,0.020260678797264165,0.14285714285714285,0.035488245931283906,1107.0,0.05000000005,64,11
weighted avg,0.02011426016096957,0.14182475158084915,0.035231781642710944,1107.0,0.05000000005,64,11
