,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,64,9
fear,0.15280289330922242,1.0,0.26509803921568625,169.0,1e-10,64,9
shame,1.0,0.006369426751592357,0.012658227848101266,157.0,1e-10,64,9
disgust,0.0,0.0,0.0,153.0,1e-10,64,9
guilt,0.0,0.0,0.0,157.0,1e-10,64,9
anger,0.0,0.0,0.0,151.0,1e-10,64,9
sadness,0.0,0.0,0.0,169.0,1e-10,64,9
accuracy,0.15356820234869015,0.15356820234869015,0.15356820234869015,0.15356820234869015,1e-10,64,9
macro avg,0.16468612761560322,0.1437670609645132,0.03967946672339822,1107.0,1e-10,64,9
weighted avg,0.16515238389273587,0.15356820234869015,0.04226640505835851,1107.0,1e-10,64,9
