,precision,recall,f1-score,support,lr,bs,epoch
joy,0.336,0.2781456953642384,0.30434782608695654,151.0,0.025000000075,32,11
fear,0.5824175824175825,0.3136094674556213,0.40769230769230774,169.0,0.025000000075,32,11
shame,0.6666666666666666,0.03821656050955414,0.07228915662650602,157.0,0.025000000075,32,11
disgust,0.18298555377207062,0.7450980392156863,0.29381443298969073,153.0,0.025000000075,32,11
guilt,0.25,0.1464968152866242,0.1847389558232932,157.0,0.025000000075,32,11
anger,0.3559322033898305,0.2781456953642384,0.312267657992565,151.0,0.025000000075,32,11
sadness,0.2653061224489796,0.07692307692307693,0.11926605504587157,169.0,0.025000000075,32,11
accuracy,0.2646793134598013,0.2646793134598013,0.2646793134598013,0.2646793134598013,0.025000000075,32,11
macro avg,0.37704401838501855,0.26809076430271994,0.24205948460817012,1107.0,0.025000000075,32,11
weighted avg,0.3790971320940441,0.2646793134598013,0.2416187202355928,1107.0,0.025000000075,32,11
