,precision,recall,f1-score,support,lr,bs,epoch
joy,0.8333333333333334,0.06622516556291391,0.12269938650306748,151.0,0.0625000000375,32,11
fear,0.7714285714285715,0.15976331360946747,0.2647058823529412,169.0,0.0625000000375,32,11
shame,0.112,0.08917197452229299,0.09929078014184398,157.0,0.0625000000375,32,11
disgust,0.0,0.0,0.0,153.0,0.0625000000375,32,11
guilt,0.15268817204301074,0.9044585987261147,0.2612695492180313,157.0,0.0625000000375,32,11
anger,0.0,0.0,0.0,151.0,0.0625000000375,32,11
sadness,0.2,0.005917159763313609,0.011494252873563218,169.0,0.0625000000375,32,11
accuracy,0.17524841915085818,0.17524841915085818,0.17524841915085818,0.17524841915085818,0.0625000000375,32,11
macro avg,0.2956357252578451,0.1750766017405861,0.10849426444134959,1107.0,0.0625000000375,32,11
weighted avg,0.29951292223623716,0.17524841915085818,0.11003920679741902,1107.0,0.0625000000375,32,11
