,precision,recall,f1-score,support,lr,bs,epoch
joy,0.37142857142857144,0.2582781456953642,0.3046875,151.0,0.01250000008749999,16,11
fear,0.4765625,0.3609467455621302,0.41077441077441074,169.0,0.01250000008749999,16,11
shame,0.391304347826087,0.05732484076433121,0.1,157.0,0.01250000008749999,16,11
disgust,0.17927631578947367,0.7124183006535948,0.2864651773981603,153.0,0.01250000008749999,16,11
guilt,0.29577464788732394,0.1337579617834395,0.18421052631578944,157.0,0.01250000008749999,16,11
anger,0.34513274336283184,0.2582781456953642,0.29545454545454547,151.0,0.01250000008749999,16,11
sadness,0.2711864406779661,0.09467455621301775,0.14035087719298245,169.0,0.01250000008749999,16,11
accuracy,0.26558265582655827,0.26558265582655827,0.26558265582655827,0.26558265582655827,0.01250000008749999,16,11
macro avg,0.3329522238531792,0.26795409948103455,0.24599186244798402,1107.0,0.01250000008749999,16,11
weighted avg,0.33412015189780775,0.26558265582655827,0.2459004944025504,1107.0,0.01250000008749999,16,11
