,precision,recall,f1-score,support,lr,bs,epoch
joy,0.34513274336283184,0.2582781456953642,0.29545454545454547,151.0,0.01250000008749999,32,11
fear,0.5544554455445545,0.33136094674556216,0.41481481481481486,169.0,0.01250000008749999,32,11
shame,0.8888888888888888,0.050955414012738856,0.0963855421686747,157.0,0.01250000008749999,32,11
disgust,0.18009478672985782,0.7450980392156863,0.2900763358778626,153.0,0.01250000008749999,32,11
guilt,0.27941176470588236,0.12101910828025478,0.1688888888888889,157.0,0.01250000008749999,32,11
anger,0.33088235294117646,0.2980132450331126,0.313588850174216,151.0,0.01250000008749999,32,11
sadness,0.23404255319148937,0.0650887573964497,0.10185185185185186,169.0,0.01250000008749999,32,11
accuracy,0.26377597109304424,0.26377597109304424,0.26377597109304424,0.26377597109304424,0.01250000008749999,32,11
macro avg,0.40184407648066883,0.2671162366255955,0.2401515470329792,1107.0,0.01250000008749999,32,11
weighted avg,0.40317267056218964,0.26377597109304424,0.23966755598189715,1107.0,0.01250000008749999,32,11
