,precision,recall,f1-score,support,lr,bs,epoch
joy,0.2911392405063291,0.304635761589404,0.2977346278317152,151.0,0.05000000005,32,13
fear,0.5875,0.2781065088757396,0.3775100401606426,169.0,0.05000000005,32,13
shame,0.16452442159383032,0.40764331210191085,0.23443223443223446,157.0,0.05000000005,32,13
disgust,0.26666666666666666,0.20915032679738563,0.23443223443223443,153.0,0.05000000005,32,13
guilt,0.19413919413919414,0.3375796178343949,0.24651162790697673,157.0,0.05000000005,32,13
anger,0.4393939393939394,0.19205298013245034,0.2672811059907834,151.0,0.05000000005,32,13
sadness,0.23809523809523808,0.029585798816568046,0.05263157894736842,169.0,0.05000000005,32,13
accuracy,0.24932249322493225,0.24932249322493225,0.24932249322493225,0.24932249322493225,0.05000000005,32,13
macro avg,0.31163695719931395,0.251250615163979,0.2443619213859936,1107.0,0.05000000005,32,13
weighted avg,0.3134112855222409,0.24932249322493225,0.24334925717419983,1107.0,0.05000000005,32,13
