,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5135135135135135,0.12582781456953643,0.20212765957446813,151.0,0.075000000025,32,11
fear,1.0,0.029585798816568046,0.05747126436781609,169.0,0.075000000025,32,11
shame,0.0,0.0,0.0,157.0,0.075000000025,32,11
disgust,0.0,0.0,0.0,153.0,0.075000000025,32,11
guilt,0.3333333333333333,0.006369426751592357,0.0125,157.0,0.075000000025,32,11
anger,0.0,0.0,0.0,151.0,0.075000000025,32,11
sadness,0.15725047080979285,0.9881656804733728,0.2713241267262388,169.0,0.075000000025,32,11
accuracy,0.17344173441734417,0.17344173441734417,0.17344173441734417,0.17344173441734417,0.075000000025,32,11
macro avg,0.2862996168080914,0.16427838865872424,0.07763186438121758,1107.0,0.075000000025,32,11
weighted avg,0.29399205369532866,0.17344173441734417,0.07953947397528452,1107.0,0.075000000025,32,11
