,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3592233009708738,0.24503311258278146,0.29133858267716534,151.0,0.01250000008749999,16,7
fear,0.48412698412698413,0.3609467455621302,0.41355932203389834,169.0,0.01250000008749999,16,7
shame,0.6666666666666666,0.03821656050955414,0.07228915662650602,157.0,0.01250000008749999,16,7
disgust,0.17647058823529413,0.7450980392156863,0.2853566958698373,153.0,0.01250000008749999,16,7
guilt,0.2692307692307692,0.08917197452229299,0.1339712918660287,157.0,0.01250000008749999,16,7
anger,0.3445378151260504,0.271523178807947,0.3037037037037037,151.0,0.01250000008749999,16,7
sadness,0.23076923076923078,0.07100591715976332,0.10859728506787332,169.0,0.01250000008749999,16,7
accuracy,0.25745257452574527,0.25745257452574527,0.25745257452574527,0.25745257452574527,0.01250000008749999,16,7
macro avg,0.36157505073226703,0.26014221833716505,0.22983086254928756,1107.0,0.01250000008749999,16,7
weighted avg,0.3622595178717193,0.25745257452574527,0.22957390851411352,1107.0,0.01250000008749999,16,7
