,precision,recall,f1-score,support,lr,bs,epoch
joy,0.42857142857142855,0.2185430463576159,0.2894736842105263,151.0,0.08750000001250001,16,11
fear,0.625,0.26627218934911245,0.37344398340248963,169.0,0.08750000001250001,16,11
shame,0.16387959866220736,0.6242038216560509,0.2596026490066225,157.0,0.08750000001250001,16,11
disgust,0.19310344827586207,0.1830065359477124,0.18791946308724833,153.0,0.08750000001250001,16,11
guilt,0.24444444444444444,0.21019108280254778,0.226027397260274,157.0,0.08750000001250001,16,11
anger,0.5813953488372093,0.16556291390728478,0.25773195876288657,151.0,0.08750000001250001,16,11
sadness,0.24324324324324326,0.05325443786982249,0.08737864077669903,169.0,0.08750000001250001,16,11
accuracy,0.24480578139114725,0.24480578139114725,0.24480578139114725,0.24480578139114725,0.08750000001250001,16,11
macro avg,0.3542339302906279,0.2458620039843067,0.2402253966438209,1107.0,0.08750000001250001,16,11
weighted avg,0.354913996251819,0.24480578139114725,0.23983981092278228,1107.0,0.08750000001250001,16,11
