,precision,recall,f1-score,support,lr,bs,epoch
joy,0.36538461538461536,0.25165562913907286,0.2980392156862745,151.0,0.01250000008749999,16,13
fear,0.47244094488188976,0.35502958579881655,0.4054054054054054,169.0,0.01250000008749999,16,13
shame,0.4444444444444444,0.050955414012738856,0.09142857142857144,157.0,0.01250000008749999,16,13
disgust,0.17944535073409462,0.7189542483660131,0.28720626631853785,153.0,0.01250000008749999,16,13
guilt,0.27848101265822783,0.14012738853503184,0.18644067796610167,157.0,0.01250000008749999,16,13
anger,0.3482142857142857,0.2582781456953642,0.2965779467680608,151.0,0.01250000008749999,16,13
sadness,0.24074074074074073,0.07692307692307693,0.11659192825112107,169.0,0.01250000008749999,16,13
accuracy,0.26196928635953026,0.26196928635953026,0.26196928635953026,0.26196928635953026,0.01250000008749999,16,13
macro avg,0.3327359135083284,0.2645604983528735,0.24024143026058178,1107.0,0.01250000008749999,16,13
weighted avg,0.33354613763649016,0.26196928635953026,0.23990313624232842,1107.0,0.01250000008749999,16,13
