,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5,0.11920529801324503,0.19251336898395724,151.0,0.025000000075,64,9
fear,0.875,0.1242603550295858,0.21761658031088082,169.0,0.025000000075,64,9
shame,0.0,0.0,0.0,157.0,0.025000000075,64,9
disgust,0.14934409687184663,0.9673202614379085,0.2587412587412588,153.0,0.025000000075,64,9
guilt,0.2727272727272727,0.01910828025477707,0.03571428571428571,157.0,0.025000000075,64,9
anger,0.6,0.019867549668874173,0.038461538461538464,151.0,0.025000000075,64,9
sadness,0.3,0.07100591715976332,0.11483253588516748,169.0,0.025000000075,64,9
accuracy,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.025000000075,64,9
macro avg,0.3852959099427313,0.18868109450916484,0.12255422401386977,1107.0,0.025000000075,64,9
weighted avg,0.38874690934017553,0.18518518518518517,0.12308551680754967,1107.0,0.025000000075,64,9
