,precision,recall,f1-score,support,lr,bs,epoch
joy,0.36936936936936937,0.271523178807947,0.3129770992366412,151.0,0.0375000000625,16,13
fear,0.55,0.3254437869822485,0.4089219330855019,169.0,0.0375000000625,16,13
shame,0.3125,0.06369426751592357,0.10582010582010581,157.0,0.0375000000625,16,13
disgust,0.17903225806451614,0.7254901960784313,0.2871927554980595,153.0,0.0375000000625,16,13
guilt,0.26548672566371684,0.1910828025477707,0.22222222222222224,157.0,0.0375000000625,16,13
anger,0.4146341463414634,0.2251655629139073,0.2918454935622318,151.0,0.0375000000625,16,13
sadness,0.22448979591836735,0.0650887573964497,0.10091743119266053,169.0,0.0375000000625,16,13
accuracy,0.26377597109304424,0.26377597109304424,0.26377597109304424,0.26377597109304424,0.0375000000625,16,13
macro avg,0.3307874707653476,0.26678407889181116,0.24712814865963187,1107.0,0.0375000000625,16,13
weighted avg,0.3318962581712867,0.26377597109304424,0.2465530272533766,1107.0,0.0375000000625,16,13
