,precision,recall,f1-score,support,lr,bs,epoch
joy,0.36666666666666664,0.2913907284768212,0.3247232472324723,151.0,0.0625000000375,16,9
fear,0.5698924731182796,0.3136094674556213,0.40458015267175573,169.0,0.0625000000375,16,9
shame,0.2127659574468085,0.12738853503184713,0.1593625498007968,157.0,0.0625000000375,16,9
disgust,0.18545454545454546,0.6666666666666666,0.2901849217638691,153.0,0.0625000000375,16,9
guilt,0.25,0.267515923566879,0.25846153846153846,157.0,0.0625000000375,16,9
anger,0.6,0.17880794701986755,0.2755102040816326,151.0,0.0625000000375,16,9
sadness,0.2702702702702703,0.05917159763313609,0.09708737864077671,169.0,0.0625000000375,16,9
accuracy,0.26919602529358627,0.26919602529358627,0.26919602529358627,0.26919602529358627,0.0625000000375,16,9
macro avg,0.3507214161366529,0.2720786951215484,0.2585585703789774,1107.0,0.0625000000375,16,9
weighted avg,0.3513847977172773,0.26919602529358627,0.2578263223372236,1107.0,0.0625000000375,16,9
