,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3627450980392157,0.24503311258278146,0.29249011857707513,151.0,0.01250000008749999,64,9
fear,0.54,0.31952662721893493,0.4014869888475836,169.0,0.01250000008749999,64,9
shame,0.75,0.03821656050955414,0.07272727272727272,157.0,0.01250000008749999,64,9
disgust,0.16779431664411368,0.8104575163398693,0.2780269058295964,153.0,0.01250000008749999,64,9
guilt,0.28846153846153844,0.09554140127388536,0.14354066985645933,157.0,0.01250000008749999,64,9
anger,0.5789473684210527,0.2185430463576159,0.3173076923076923,151.0,0.01250000008749999,64,9
sadness,0.20408163265306123,0.05917159763313609,0.09174311926605505,169.0,0.01250000008749999,64,9
accuracy,0.25203252032520324,0.25203252032520324,0.25203252032520324,0.25203252032520324,0.01250000008749999,64,9
macro avg,0.41314713631699745,0.2552128374165396,0.22818896677310496,1107.0,0.01250000008749999,64,9
weighted avg,0.4125170283097369,0.25203252032520324,0.2275768214023297,1107.0,0.01250000008749999,64,9
