,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3333333333333333,0.26490066225165565,0.29520295202952035,151.0,0.01250000008749999,32,13
fear,0.5714285714285714,0.33136094674556216,0.4194756554307116,169.0,0.01250000008749999,32,13
shame,0.6,0.03821656050955414,0.0718562874251497,157.0,0.01250000008749999,32,13
disgust,0.18312101910828024,0.7516339869281046,0.29449423815620995,153.0,0.01250000008749999,32,13
guilt,0.31343283582089554,0.1337579617834395,0.1875,157.0,0.01250000008749999,32,13
anger,0.328125,0.2781456953642384,0.30107526881720426,151.0,0.01250000008749999,32,13
sadness,0.25,0.08284023668639054,0.12444444444444447,169.0,0.01250000008749999,32,13
accuracy,0.26558265582655827,0.26558265582655827,0.26558265582655827,0.26558265582655827,0.01250000008749999,32,13
macro avg,0.3684915370987258,0.2686937214669921,0.24200697804332005,1107.0,0.01250000008749999,32,13
weighted avg,0.3704860958014538,0.26558265582655827,0.24185823287299493,1107.0,0.01250000008749999,32,13
