,precision,recall,f1-score,support,lr,bs,epoch
joy,0.7,0.046357615894039736,0.08695652173913043,151.0,0.0375000000625,64,9
fear,0.15405651777575205,1.0,0.2669826224328594,169.0,0.0375000000625,64,9
shame,0.0,0.0,0.0,157.0,0.0375000000625,64,9
disgust,0.0,0.0,0.0,153.0,0.0375000000625,64,9
guilt,0.0,0.0,0.0,157.0,0.0375000000625,64,9
anger,0.0,0.0,0.0,151.0,0.0375000000625,64,9
sadness,0.0,0.0,0.0,169.0,0.0375000000625,64,9
accuracy,0.15898825654923215,0.15898825654923215,0.15898825654923215,0.15898825654923215,0.0375000000625,64,9
macro avg,0.12200807396796456,0.14947965941343425,0.05056273488171283,1107.0,0.0375000000625,64,9
weighted avg,0.11900230488175437,0.15898825654923215,0.052620142704392,1107.0,0.0375000000625,64,9
