,precision,recall,f1-score,support,lr,bs,epoch
joy,0.36363636363636365,0.23841059602649006,0.288,151.0,0.075000000025,16,13
fear,0.6125,0.28994082840236685,0.39357429718875503,169.0,0.075000000025,16,13
shame,0.1696113074204947,0.6114649681528662,0.2655601659751038,157.0,0.075000000025,16,13
disgust,0.2251655629139073,0.2222222222222222,0.22368421052631576,153.0,0.075000000025,16,13
guilt,0.2421875,0.19745222929936307,0.21754385964912282,157.0,0.075000000025,16,13
anger,0.5625,0.17880794701986755,0.271356783919598,151.0,0.075000000025,16,13
sadness,0.2857142857142857,0.05917159763313609,0.09803921568627451,169.0,0.075000000025,16,13
accuracy,0.25564588979223124,0.25564588979223124,0.25564588979223124,0.25564588979223124,0.075000000025,16,13
macro avg,0.35161643138357873,0.25678148410804463,0.25110836184931,1107.0,0.075000000025,16,13
weighted avg,0.3529788157955291,0.25564588979223124,0.2507828132622124,1107.0,0.075000000025,16,13
