,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,16,11
fear,0.0,0.0,0.0,169.0,1e-10,16,11
shame,0.0,0.0,0.0,157.0,1e-10,16,11
disgust,0.14020427112349118,0.9869281045751634,0.24552845528455283,153.0,1e-10,16,11
guilt,0.0,0.0,0.0,157.0,1e-10,16,11
anger,0.21052631578947367,0.026490066225165563,0.04705882352941177,151.0,1e-10,16,11
sadness,0.09090909090909091,0.005917159763313609,0.01111111111111111,169.0,1e-10,16,11
accuracy,0.14092140921409213,0.14092140921409213,0.14092140921409213,0.14092140921409213,1e-10,16,11
macro avg,0.06309138254600798,0.14561933293766322,0.04338548427501082,1107.0,1e-10,16,11
weighted avg,0.06197322812081395,0.14092140921409213,0.04205014795777375,1107.0,1e-10,16,11
