,precision,recall,f1-score,support,lr,bs,epoch
joy,0.336283185840708,0.25165562913907286,0.2878787878787879,151.0,0.01250000008749999,32,9
fear,0.5555555555555556,0.3254437869822485,0.4104477611940298,169.0,0.01250000008749999,32,9
shame,0.6666666666666666,0.03821656050955414,0.07228915662650602,157.0,0.01250000008749999,32,9
disgust,0.1752738654147105,0.7320261437908496,0.2828282828282829,153.0,0.01250000008749999,32,9
guilt,0.3050847457627119,0.11464968152866242,0.16666666666666666,157.0,0.01250000008749999,32,9
anger,0.3333333333333333,0.2847682119205298,0.3071428571428571,151.0,0.01250000008749999,32,9
sadness,0.22033898305084745,0.07692307692307693,0.11403508771929824,169.0,0.01250000008749999,32,9
accuracy,0.25745257452574527,0.25745257452574527,0.25745257452574527,0.25745257452574527,0.01250000008749999,32,9
macro avg,0.37036233366064764,0.2605261558277135,0.23446980000806122,1107.0,0.01250000008749999,32,9
weighted avg,0.3718339156094178,0.25745257452574527,0.23421378626411582,1107.0,0.01250000008749999,32,9
