,precision,recall,f1-score,support,lr,bs,epoch
joy,0.2896551724137931,0.2781456953642384,0.2837837837837838,151.0,0.0375000000625,32,13
fear,0.6133333333333333,0.27218934911242604,0.3770491803278688,169.0,0.0375000000625,32,13
shame,0.4,0.050955414012738856,0.09039548022598871,157.0,0.0375000000625,32,13
disgust,0.19669117647058823,0.6993464052287581,0.30703012912482064,153.0,0.0375000000625,32,13
guilt,0.20915032679738563,0.20382165605095542,0.20645161290322583,157.0,0.0375000000625,32,13
anger,0.3203125,0.271523178807947,0.29390681003584224,151.0,0.0375000000625,32,13
sadness,0.23809523809523808,0.05917159763313609,0.09478672985781988,169.0,0.0375000000625,32,13
accuracy,0.25835591689250226,0.25835591689250226,0.25835591689250226,0.25835591689250226,0.0375000000625,32,13
macro avg,0.3238911067300484,0.26216475660145716,0.23620053232276428,1107.0,0.0375000000625,32,13
weighted avg,0.32676323253215983,0.25835591689250226,0.2353677975298366,1107.0,0.0375000000625,32,13
