,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,32,7
fear,0.0,0.0,0.0,169.0,1e-10,32,7
shame,0.0,0.0,0.0,157.0,1e-10,32,7
disgust,0.0,0.0,0.0,153.0,1e-10,32,7
guilt,0.0,0.0,0.0,157.0,1e-10,32,7
anger,0.13518518518518519,0.9668874172185431,0.23720552396425668,151.0,1e-10,32,7
sadness,0.14814814814814814,0.023668639053254437,0.04081632653061224,169.0,1e-10,32,7
accuracy,0.13550135501355012,0.13550135501355012,0.13550135501355012,0.13550135501355012,1e-10,32,7
macro avg,0.04047619047619048,0.1415080080388282,0.039717407213552706,1107.0,1e-10,32,7
weighted avg,0.041056910569105695,0.13550135501355012,0.03858716648805441,1107.0,1e-10,32,7
