,precision,recall,f1-score,support,lr,bs,epoch
joy,0.34545454545454546,0.25165562913907286,0.29118773946360155,151.0,0.01250000008749999,16,9
fear,0.46825396825396826,0.34911242603550297,0.4,169.0,0.01250000008749999,16,9
shame,0.4666666666666667,0.044585987261146494,0.0813953488372093,157.0,0.01250000008749999,16,9
disgust,0.1775244299674267,0.7124183006535948,0.2842242503259452,153.0,0.01250000008749999,16,9
guilt,0.29850746268656714,0.12738853503184713,0.17857142857142858,157.0,0.01250000008749999,16,9
anger,0.33884297520661155,0.271523178807947,0.3014705882352941,151.0,0.01250000008749999,16,9
sadness,0.24074074074074073,0.07692307692307693,0.11659192825112107,169.0,0.01250000008749999,16,9
accuracy,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.01250000008749999,16,9
macro avg,0.33371296985378957,0.2619438762645983,0.23620589766922853,1107.0,0.01250000008749999,16,9
weighted avg,0.33463650183686944,0.25925925925925924,0.23585956432700855,1107.0,0.01250000008749999,16,9
