,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3524590163934426,0.2847682119205298,0.315018315018315,151.0,0.0625000000375,16,11
fear,0.5698924731182796,0.3136094674556213,0.40458015267175573,169.0,0.0625000000375,16,11
shame,0.20430107526881722,0.12101910828025478,0.152,157.0,0.0625000000375,16,11
disgust,0.18181818181818182,0.6535947712418301,0.2844950213371266,153.0,0.0625000000375,16,11
guilt,0.23809523809523808,0.1910828025477707,0.21201413427561835,157.0,0.0625000000375,16,11
anger,0.4177215189873418,0.2185430463576159,0.28695652173913044,151.0,0.0625000000375,16,11
sadness,0.2727272727272727,0.07100591715976332,0.11267605633802816,169.0,0.0625000000375,16,11
accuracy,0.26196928635953026,0.26196928635953026,0.26196928635953026,0.26196928635953026,0.0625000000375,16,11
macro avg,0.3195735394869392,0.2648033321376265,0.2525343144828535,1107.0,0.0625000000375,16,11
weighted avg,0.3215667578199957,0.26196928635953026,0.2520257064307861,1107.0,0.0625000000375,16,11
