,precision,recall,f1-score,support,lr,bs,epoch
joy,0.36134453781512604,0.2847682119205298,0.31851851851851853,151.0,0.0375000000625,16,9
fear,0.5588235294117647,0.33727810650887574,0.42066420664206644,169.0,0.0375000000625,16,9
shame,0.3793103448275862,0.07006369426751592,0.11827956989247311,157.0,0.0375000000625,16,9
disgust,0.1808,0.738562091503268,0.29048843187660667,153.0,0.0375000000625,16,9
guilt,0.2631578947368421,0.1910828025477707,0.22140221402214022,157.0,0.0375000000625,16,9
anger,0.44155844155844154,0.2251655629139073,0.2982456140350877,151.0,0.0375000000625,16,9
sadness,0.24390243902439024,0.05917159763313609,0.09523809523809523,169.0,0.0375000000625,16,9
accuracy,0.26919602529358627,0.26919602529358627,0.26919602529358627,0.26919602529358627,0.0375000000625,16,9
macro avg,0.3469853124820216,0.2722988667564291,0.2518338071749983,1107.0,0.0375000000625,16,9
weighted avg,0.3481743018633552,0.26919602529358627,0.25121376981486626,1107.0,0.0375000000625,16,9
