,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5714285714285714,0.026490066225165563,0.05063291139240506,151.0,0.075000000025,32,9
fear,0.1537761601455869,1.0,0.2665615141955836,169.0,0.075000000025,32,9
shame,0.0,0.0,0.0,157.0,0.075000000025,32,9
disgust,0.0,0.0,0.0,153.0,0.075000000025,32,9
guilt,0.0,0.0,0.0,157.0,0.075000000025,32,9
anger,0.0,0.0,0.0,151.0,0.075000000025,32,9
sadness,0.0,0.0,0.0,169.0,0.075000000025,32,9
accuracy,0.15627822944896116,0.15627822944896116,0.15627822944896116,0.15627822944896116,0.075000000025,32,9
macro avg,0.10360067593916547,0.1466414380321665,0.04531348936971267,1107.0,0.075000000025,32,9
weighted avg,0.10142175731736086,0.15627822944896116,0.04760114319720577,1107.0,0.075000000025,32,9
