,precision,recall,f1-score,support,lr,bs,epoch
joy,0.34513274336283184,0.2582781456953642,0.29545454545454547,151.0,0.08750000001250001,16,13
fear,0.6097560975609756,0.2958579881656805,0.398406374501992,169.0,0.08750000001250001,16,13
shame,0.1713221601489758,0.5859872611464968,0.26512968299711814,157.0,0.08750000001250001,16,13
disgust,0.2196969696969697,0.1895424836601307,0.20350877192982456,153.0,0.08750000001250001,16,13
guilt,0.22857142857142856,0.20382165605095542,0.21548821548821548,157.0,0.08750000001250001,16,13
anger,0.4642857142857143,0.17218543046357615,0.25120772946859904,151.0,0.08750000001250001,16,13
sadness,0.19148936170212766,0.05325443786982249,0.08333333333333334,169.0,0.08750000001250001,16,13
accuracy,0.25022583559168926,0.25022583559168926,0.25022583559168926,0.25022583559168926,0.08750000001250001,16,13
macro avg,0.3186077821898605,0.2512753432931466,0.24464695045337542,1107.0,0.08750000001250001,16,13
weighted avg,0.3198099363262283,0.25022583559168926,0.24440276992323878,1107.0,0.08750000001250001,16,13
