,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3838383838383838,0.25165562913907286,0.304,151.0,0.025000000075,16,11
fear,0.5132743362831859,0.3431952662721893,0.41134751773049644,169.0,0.025000000075,16,11
shame,0.4166666666666667,0.06369426751592357,0.11049723756906078,157.0,0.025000000075,16,11
disgust,0.18357487922705315,0.7450980392156863,0.29457364341085274,153.0,0.025000000075,16,11
guilt,0.2169811320754717,0.1464968152866242,0.17490494296577946,157.0,0.025000000075,16,11
anger,0.3888888888888889,0.23178807947019867,0.2904564315352697,151.0,0.025000000075,16,11
sadness,0.18518518518518517,0.05917159763313609,0.08968609865470853,169.0,0.025000000075,16,11
accuracy,0.2601626016260163,0.2601626016260163,0.2601626016260163,0.2601626016260163,0.025000000075,16,11
macro avg,0.32691563888069075,0.26301424207611873,0.2393522674094525,1107.0,0.025000000075,16,11
weighted avg,0.32727293426759513,0.2601626016260163,0.2387674002861389,1107.0,0.025000000075,16,11
