,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3565217391304348,0.271523178807947,0.3082706766917293,151.0,0.075000000025,16,9
fear,0.5930232558139535,0.30177514792899407,0.4,169.0,0.075000000025,16,9
shame,0.21323529411764705,0.18471337579617833,0.19795221843003413,157.0,0.075000000025,16,9
disgust,0.18130841121495328,0.6339869281045751,0.2819767441860465,153.0,0.075000000025,16,9
guilt,0.2571428571428571,0.22929936305732485,0.2424242424242424,157.0,0.075000000025,16,9
anger,0.5370370370370371,0.19205298013245034,0.2829268292682927,151.0,0.075000000025,16,9
sadness,0.24390243902439024,0.05917159763313609,0.09523809523809523,169.0,0.075000000025,16,9
accuracy,0.2646793134598013,0.2646793134598013,0.2646793134598013,0.2646793134598013,0.075000000025,16,9
macro avg,0.3403101476401819,0.2675032244943723,0.25839840089120575,1107.0,0.075000000025,16,9
weighted avg,0.34142490902687933,0.2646793134598013,0.2576762490603324,1107.0,0.075000000025,16,9
