,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6666666666666666,0.10596026490066225,0.18285714285714286,151.0,0.0625000000375,32,9
fear,0.7142857142857143,0.17751479289940827,0.28436018957345965,169.0,0.0625000000375,32,9
shame,0.21818181818181817,0.07643312101910828,0.11320754716981131,157.0,0.0625000000375,32,9
disgust,0.4166666666666667,0.06535947712418301,0.11299435028248588,153.0,0.0625000000375,32,9
guilt,0.15254237288135594,0.802547770700637,0.25635808748728384,157.0,0.0625000000375,32,9
anger,0.2777777777777778,0.16556291390728478,0.2074688796680498,151.0,0.0625000000375,32,9
sadness,0.2608695652173913,0.07100591715976332,0.1116279069767442,169.0,0.0625000000375,32,9
accuracy,0.2086720867208672,0.2086720867208672,0.2086720867208672,0.2086720867208672,0.0625000000375,32,9
macro avg,0.3867129402396272,0.20919775110157812,0.1812677291449968,1107.0,0.0625000000375,32,9
weighted avg,0.387864545026246,0.2086720867208672,0.18172642994821392,1107.0,0.0625000000375,32,9
