,precision,recall,f1-score,support,lr,bs,epoch
joy,0.4716981132075472,0.16556291390728478,0.2450980392156863,151.0,0.1,16,13
fear,0.6567164179104478,0.2603550295857988,0.3728813559322034,169.0,0.1,16,13
shame,0.18018018018018017,0.25477707006369427,0.21108179419525067,157.0,0.1,16,13
disgust,0.16417910447761194,0.6470588235294118,0.2619047619047619,153.0,0.1,16,13
guilt,0.21875,0.1337579617834395,0.16600790513833993,157.0,0.1,16,13
anger,0.5777777777777777,0.17218543046357615,0.26530612244897955,151.0,0.1,16,13
sadness,0.14285714285714285,0.01775147928994083,0.031578947368421054,169.0,0.1,16,13
accuracy,0.23306233062330622,0.23306233062330622,0.23306233062330622,0.23306233062330622,0.1,16,13
macro avg,0.34459410520152967,0.23592124408902088,0.22197984660052036,1107.0,0.1,16,13
weighted avg,0.344489821663839,0.23306233062330622,0.22104727284189016,1107.0,0.1,16,13
