,precision,recall,f1-score,support,lr,bs,epoch
joy,0.4423076923076923,0.152317880794702,0.22660098522167488,151.0,0.1,16,9
fear,0.6567164179104478,0.2603550295857988,0.3728813559322034,169.0,0.1,16,9
shame,0.14923076923076922,0.6178343949044586,0.24039653035935563,157.0,0.1,16,9
disgust,0.20535714285714285,0.1503267973856209,0.17358490566037738,153.0,0.1,16,9
guilt,0.22297297297297297,0.21019108280254778,0.21639344262295082,157.0,0.1,16,9
anger,0.5652173913043478,0.17218543046357615,0.2639593908629442,151.0,0.1,16,9
sadness,0.1875,0.03550295857988166,0.05970149253731343,169.0,0.1,16,9
accuracy,0.22764227642276422,0.22764227642276422,0.22764227642276422,0.22764227642276422,0.1,16,9
macro avg,0.34704319808333894,0.2283876535023694,0.22193115759954568,1107.0,0.1,16,9
weighted avg,0.3474837331846559,0.22764227642276422,0.2217304738070331,1107.0,0.1,16,9
