,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6687898089171974,0.695364238410596,0.6818181818181819,151.0,0.025000000075,32,13
fear,0.6467065868263473,0.6390532544378699,0.6428571428571429,169.0,0.025000000075,32,13
shame,0.3850267379679144,0.4585987261146497,0.4186046511627907,157.0,0.025000000075,32,13
disgust,0.4056603773584906,0.5620915032679739,0.4712328767123288,153.0,0.025000000075,32,13
guilt,0.5,0.33121019108280253,0.3984674329501916,157.0,0.025000000075,32,13
anger,0.416,0.3443708609271523,0.3768115942028986,151.0,0.025000000075,32,13
sadness,0.6258064516129033,0.5739644970414202,0.5987654320987654,169.0,0.025000000075,32,13
accuracy,0.5167118337850045,0.5167118337850045,0.5167118337850045,0.5167118337850045,0.025000000075,32,13
macro avg,0.5211414232404076,0.5149504673260663,0.5126510445431857,1107.0,0.025000000075,32,13
weighted avg,0.523824029123344,0.5167118337850045,0.514965003332842,1107.0,0.025000000075,32,13
