,precision,recall,f1-score,support,lr,bs,epoch
joy,0.48095238095238096,0.6688741721854304,0.5595567867036011,151.0,0.01250000008749999,16,1
fear,0.5,0.5621301775147929,0.5292479108635098,169.0,0.01250000008749999,16,1
shame,0.5113636363636364,0.28662420382165604,0.36734693877551017,157.0,0.01250000008749999,16,1
disgust,0.3018181818181818,0.5424836601307189,0.3878504672897196,153.0,0.01250000008749999,16,1
guilt,0.4140127388535032,0.4140127388535032,0.4140127388535032,157.0,0.01250000008749999,16,1
anger,0.4375,0.32450331125827814,0.37262357414448666,151.0,0.01250000008749999,16,1
sadness,0.84,0.3727810650887574,0.5163934426229508,169.0,0.01250000008749999,16,1
accuracy,0.45257452574525747,0.45257452574525747,0.45257452574525747,0.45257452574525747,0.01250000008749999,16,1
macro avg,0.49794956256967177,0.4530584755504482,0.44957597989332587,1107.0,0.01250000008749999,16,1
weighted avg,0.5028081140479514,0.45257452574525747,0.45120796215930914,1107.0,0.01250000008749999,16,1
