,precision,recall,f1-score,support,lr,bs,epoch
joy,0.601123595505618,0.7086092715231788,0.6504559270516718,151.0,0.01250000008749999,64,5
fear,0.5338983050847458,0.7455621301775148,0.6222222222222221,169.0,0.01250000008749999,64,5
shame,0.647887323943662,0.2929936305732484,0.4035087719298246,157.0,0.01250000008749999,64,5
disgust,0.41025641025641024,0.6274509803921569,0.49612403100775193,153.0,0.01250000008749999,64,5
guilt,0.3850267379679144,0.4585987261146497,0.4186046511627907,157.0,0.01250000008749999,64,5
anger,0.6041666666666666,0.19205298013245034,0.2914572864321608,151.0,0.01250000008749999,64,5
sadness,0.673202614379085,0.6094674556213018,0.639751552795031,169.0,0.01250000008749999,64,5
accuracy,0.5230352303523035,0.5230352303523035,0.5230352303523035,0.5230352303523035,0.01250000008749999,64,5
macro avg,0.5507945219720145,0.5192478820763572,0.5031606346573504,1107.0,0.01250000008749999,64,5
weighted avg,0.5518840320386185,0.5230352303523035,0.5063064565345087,1107.0,0.01250000008749999,64,5
