,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.0375000000625,64,11
fear,0.0,0.0,0.0,169.0,0.0375000000625,64,11
shame,0.75,0.01910828025477707,0.037267080745341616,157.0,0.0375000000625,64,11
disgust,0.0,0.0,0.0,153.0,0.0375000000625,64,11
guilt,0.5,0.006369426751592357,0.012578616352201259,157.0,0.0375000000625,64,11
anger,0.0,0.0,0.0,151.0,0.0375000000625,64,11
sadness,0.15258855585831063,0.9940828402366864,0.26456692913385826,169.0,0.0375000000625,64,11
accuracy,0.15537488708220415,0.15537488708220415,0.15537488708220415,0.15537488708220415,0.0375000000625,64,11
macro avg,0.20036979369404437,0.14565150674900798,0.044916089461628735,1107.0,0.0375000000625,64,11
weighted avg,0.2005758499910158,0.15537488708220415,0.04745942680030378,1107.0,0.0375000000625,64,11
