,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5352112676056338,0.7549668874172185,0.6263736263736263,151.0,0.0625000000375,32,13
fear,0.6387096774193548,0.5857988165680473,0.611111111111111,169.0,0.0625000000375,32,13
shame,0.20854700854700856,0.7770700636942676,0.3288409703504043,157.0,0.0625000000375,32,13
disgust,0.6153846153846154,0.05228758169934641,0.0963855421686747,153.0,0.0625000000375,32,13
guilt,0.2222222222222222,0.012738853503184714,0.024096385542168676,157.0,0.0625000000375,32,13
anger,0.0,0.0,0.0,151.0,0.0625000000375,32,13
sadness,0.7265625,0.5502958579881657,0.6262626262626263,169.0,0.0625000000375,32,13
accuracy,0.3956639566395664,0.3956639566395664,0.3956639566395664,0.3956639566395664,0.0625000000375,32,13
macro avg,0.42094818445411925,0.39045115155289,0.33043860882980164,1107.0,0.0625000000375,32,13
weighted avg,0.4275813141616414,0.3956639566395664,0.33772062513597145,1107.0,0.0625000000375,32,13
