,precision,recall,f1-score,support,lr,bs,epoch
joy,0.7339449541284404,0.5298013245033113,0.6153846153846154,151.0,0.08750000001250001,16,3
fear,0.75,0.4970414201183432,0.5978647686832741,169.0,0.08750000001250001,16,3
shame,0.2722063037249284,0.6050955414012739,0.37549407114624506,157.0,0.08750000001250001,16,3
disgust,0.5737704918032787,0.45751633986928103,0.5090909090909091,153.0,0.08750000001250001,16,3
guilt,0.3516483516483517,0.40764331210191085,0.37758112094395285,157.0,0.08750000001250001,16,3
anger,0.46987951807228917,0.2582781456953642,0.3333333333333333,151.0,0.08750000001250001,16,3
sadness,0.6866666666666666,0.6094674556213018,0.6457680250783698,169.0,0.08750000001250001,16,3
accuracy,0.4832881662149955,0.4832881662149955,0.4832881662149955,0.4832881662149955,0.08750000001250001,16,3
macro avg,0.5483023265777078,0.48069193418725525,0.49350240623724284,1107.0,0.08750000001250001,16,3
weighted avg,0.5513154725460555,0.4832881662149955,0.49643547122962806,1107.0,0.08750000001250001,16,3
