,precision,recall,f1-score,support,lr,bs,epoch
joy,0.7830188679245284,0.5496688741721855,0.6459143968871596,151.0,0.075000000025,16,3
fear,0.7230769230769231,0.5562130177514792,0.6287625418060201,169.0,0.075000000025,16,3
shame,0.31868131868131866,0.554140127388535,0.4046511627906976,157.0,0.075000000025,16,3
disgust,0.40425531914893614,0.6209150326797386,0.48969072164948446,153.0,0.075000000025,16,3
guilt,0.5632183908045977,0.31210191082802546,0.4016393442622951,157.0,0.075000000025,16,3
anger,0.5268817204301075,0.32450331125827814,0.4016393442622951,151.0,0.075000000025,16,3
sadness,0.6010928961748634,0.650887573964497,0.625,169.0,0.075000000025,16,3
accuracy,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.075000000025,16,3
macro avg,0.5600322051773249,0.5097756925775342,0.5138996445225645,1107.0,0.075000000025,16,3
weighted avg,0.5617786870046776,0.5121951219512195,0.5163295162587859,1107.0,0.075000000025,16,3
