,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3793103448275862,0.0728476821192053,0.12222222222222222,151.0,1e-10,64,13
fear,0.0,0.0,0.0,169.0,1e-10,64,13
shame,0.1508828250401284,0.5987261146496815,0.241025641025641,157.0,1e-10,64,13
disgust,0.0,0.0,0.0,153.0,1e-10,64,13
guilt,0.0,0.0,0.0,157.0,1e-10,64,13
anger,0.0,0.0,0.0,151.0,1e-10,64,13
sadness,0.17802197802197803,0.47928994082840237,0.25961538461538464,169.0,1e-10,64,13
accuracy,0.16802168021680217,0.16802168021680217,0.16802168021680217,0.16802168021680217,1e-10,64,13
macro avg,0.10117359255567038,0.1644091053710413,0.08898046398046398,1107.0,1e-10,64,13
weighted avg,0.10031633232699183,0.16802168021680217,0.09048923323991075,1107.0,1e-10,64,13
