,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.0375000000625,64,5
fear,0.0,0.0,0.0,169.0,0.0375000000625,64,5
shame,1.0,0.006369426751592357,0.012658227848101266,157.0,0.0375000000625,64,5
disgust,0.13846153846153847,1.0,0.24324324324324326,153.0,0.0375000000625,64,5
guilt,1.0,0.006369426751592357,0.012658227848101266,157.0,0.0375000000625,64,5
anger,0.0,0.0,0.0,151.0,0.0375000000625,64,5
sadness,0.0,0.0,0.0,169.0,0.0375000000625,64,5
accuracy,0.14001806684733514,0.14001806684733514,0.14001806684733514,0.14001806684733514,0.0375000000625,64,5
macro avg,0.30549450549450546,0.14467697907188354,0.03836567127706369,1107.0,0.0375000000625,64,5
weighted avg,0.3027864637620736,0.14001806684733514,0.03720948487851854,1107.0,0.0375000000625,64,5
