,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6477272727272727,0.7549668874172185,0.6972477064220183,151.0,0.075000000025,16,13
fear,0.6470588235294118,0.650887573964497,0.6489675516224188,169.0,0.075000000025,16,13
shame,0.42857142857142855,0.4012738853503185,0.4144736842105263,157.0,0.075000000025,16,13
disgust,0.41262135922330095,0.5555555555555556,0.47353760445682447,153.0,0.075000000025,16,13
guilt,0.43356643356643354,0.39490445859872614,0.4133333333333334,157.0,0.075000000025,16,13
anger,0.45454545454545453,0.3973509933774834,0.42402826855123676,151.0,0.075000000025,16,13
sadness,0.6992481203007519,0.5502958579881657,0.6158940397350994,169.0,0.075000000025,16,13
accuracy,0.5302619692863595,0.5302619692863595,0.5302619692863595,0.5302619692863595,0.075000000025,16,13
macro avg,0.5319055560662934,0.529319316035995,0.5267831697616367,1107.0,0.075000000025,16,13
weighted avg,0.5351903953408211,0.5302619692863595,0.5288990392020435,1107.0,0.075000000025,16,13
