,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.08750000001250001,32,3
fear,0.0,0.0,0.0,169.0,0.08750000001250001,32,3
shame,0.0,0.0,0.0,157.0,0.08750000001250001,32,3
disgust,0.1387126019945603,1.0,0.24363057324840762,153.0,0.08750000001250001,32,3
guilt,0.0,0.0,0.0,157.0,0.08750000001250001,32,3
anger,0.0,0.0,0.0,151.0,0.08750000001250001,32,3
sadness,1.0,0.023668639053254437,0.04624277456647399,169.0,0.08750000001250001,32,3
accuracy,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.08750000001250001,32,3
macro avg,0.16267322885636576,0.14623837700760775,0.0414104782592688,1107.0,0.08750000001250001,32,3
weighted avg,0.1718365204202057,0.14182475158084915,0.0407321649582118,1107.0,0.08750000001250001,32,3
