,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6416666666666667,0.5099337748344371,0.5682656826568266,151.0,0.075000000025,16,1
fear,0.6846153846153846,0.5266272189349113,0.5953177257525084,169.0,0.075000000025,16,1
shame,0.2887323943661972,0.5222929936305732,0.3718820861678005,157.0,0.075000000025,16,1
disgust,0.39669421487603307,0.6274509803921569,0.4860759493670886,153.0,0.075000000025,16,1
guilt,0.4134078212290503,0.4713375796178344,0.44047619047619047,157.0,0.075000000025,16,1
anger,0.7368421052631579,0.09271523178807947,0.16470588235294117,151.0,0.075000000025,16,1
sadness,0.706766917293233,0.5562130177514792,0.6225165562913906,169.0,0.075000000025,16,1
accuracy,0.4751580849141825,0.4751580849141825,0.4751580849141825,0.4751580849141825,0.075000000025,16,1
macro avg,0.5526750720442462,0.47236725670706736,0.4641771532949637,1107.0,0.075000000025,16,1
weighted avg,0.554858773539699,0.4751580849141825,0.46829500421695125,1107.0,0.075000000025,16,1
