,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6363636363636364,0.695364238410596,0.6645569620253164,151.0,0.05000000005,32,13
fear,0.68,0.6035502958579881,0.6394984326018809,169.0,0.05000000005,32,13
shame,0.4233128834355828,0.4394904458598726,0.43125,157.0,0.05000000005,32,13
disgust,0.4512820512820513,0.5751633986928104,0.5057471264367817,153.0,0.05000000005,32,13
guilt,0.3446808510638298,0.5159235668789809,0.41326530612244894,157.0,0.05000000005,32,13
anger,0.4406779661016949,0.17218543046357615,0.24761904761904763,151.0,0.05000000005,32,13
sadness,0.6785714285714286,0.5621301775147929,0.6148867313915857,169.0,0.05000000005,32,13
accuracy,0.5112917795844625,0.5112917795844625,0.5112917795844625,0.5112917795844625,0.05000000005,32,13
macro avg,0.5221269738311749,0.509115364811231,0.502403372313866,1107.0,0.05000000005,32,13
weighted avg,0.5256124874104771,0.5112917795844625,0.5055988108195546,1107.0,0.05000000005,32,13
