,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.08750000001250001,32,5
fear,0.0,0.0,0.0,169.0,0.08750000001250001,32,5
shame,0.0,0.0,0.0,157.0,0.08750000001250001,32,5
disgust,0.0,0.0,0.0,153.0,0.08750000001250001,32,5
guilt,0.0,0.0,0.0,157.0,0.08750000001250001,32,5
anger,0.13677536231884058,1.0,0.24063745019920318,151.0,0.08750000001250001,32,5
sadness,0.0,0.0,0.0,169.0,0.08750000001250001,32,5
accuracy,0.13640469738030714,0.13640469738030714,0.13640469738030714,0.13640469738030714,0.08750000001250001,32,5
macro avg,0.019539337474120084,0.14285714285714285,0.03437677859988617,1107.0,0.08750000001250001,32,5
weighted avg,0.018656801906183313,0.13640469738030714,0.032824078572791036,1107.0,0.08750000001250001,32,5
