,precision,recall,f1-score,support,lr,bs,epoch
joy,0.42671009771986973,0.8675496688741722,0.572052401746725,151.0,0.05000000005,32,7
fear,0.8222222222222222,0.4378698224852071,0.5714285714285715,169.0,0.05000000005,32,7
shame,0.25116279069767444,0.6878980891719745,0.3679727427597956,157.0,0.05000000005,32,7
disgust,0.673469387755102,0.21568627450980393,0.32673267326732675,153.0,0.05000000005,32,7
guilt,0.5869565217391305,0.17197452229299362,0.2660098522167488,157.0,0.05000000005,32,7
anger,0.0,0.0,0.0,151.0,0.05000000005,32,7
sadness,0.5783783783783784,0.6331360946745562,0.6045197740112994,169.0,0.05000000005,32,7
accuracy,0.43360433604336046,0.43360433604336046,0.43360433604336046,0.43360433604336046,0.05000000005,32,7
macro avg,0.476985628358911,0.4305877817155297,0.386959430775781,1107.0,0.05000000005,32,7
weighted avg,0.4839749545043458,0.43360433604336046,0.392629222641655,1107.0,0.05000000005,32,7
