,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6484848484848484,0.7086092715231788,0.6772151898734178,151.0,0.01250000008749999,64,7
fear,0.5414847161572053,0.7337278106508875,0.6231155778894472,169.0,0.01250000008749999,64,7
shame,0.45864661654135336,0.3885350318471338,0.42068965517241386,157.0,0.01250000008749999,64,7
disgust,0.43661971830985913,0.6078431372549019,0.5081967213114753,153.0,0.01250000008749999,64,7
guilt,0.373134328358209,0.47770700636942676,0.4189944134078212,157.0,0.01250000008749999,64,7
anger,0.5555555555555556,0.13245033112582782,0.21390374331550804,151.0,0.01250000008749999,64,7
sadness,0.7307692307692307,0.5621301775147929,0.6354515050167223,169.0,0.01250000008749999,64,7
accuracy,0.5194218608852755,0.5194218608852755,0.5194218608852755,0.5194218608852755,0.01250000008749999,64,7
macro avg,0.5349564305966087,0.5158575380408786,0.499652400855258,1107.0,0.01250000008749999,64,7
weighted avg,0.5367781782215975,0.5194218608852755,0.5030183315721979,1107.0,0.01250000008749999,64,7
