,precision,recall,f1-score,support,lr,bs,epoch
joy,0.35,0.046357615894039736,0.08187134502923976,151.0,0.075000000025,32,5
fear,0.0,0.0,0.0,169.0,0.075000000025,32,5
shame,0.0,0.0,0.0,157.0,0.075000000025,32,5
disgust,0.0,0.0,0.0,153.0,0.075000000025,32,5
guilt,0.0,0.0,0.0,157.0,0.075000000025,32,5
anger,0.14231499051233396,0.9933774834437086,0.24896265560165975,151.0,0.075000000025,32,5
sadness,0.9032258064516129,0.16568047337278108,0.28,169.0,0.075000000025,32,5
accuracy,0.16711833785004518,0.16711833785004518,0.16711833785004518,0.16711833785004518,0.075000000025,32,5
macro avg,0.19936297099484954,0.17220222467293275,0.08726200009012851,1107.0,0.075000000025,32,5
weighted avg,0.2050449185706278,0.16711833785004518,0.08787347253411548,1107.0,0.075000000025,32,5
