,precision,recall,f1-score,support,lr,bs,epoch
joy,0.7560975609756098,0.6158940397350994,0.6788321167883212,151.0,0.0625000000375,16,3
fear,0.65625,0.621301775147929,0.6382978723404256,169.0,0.0625000000375,16,3
shame,0.37623762376237624,0.4840764331210191,0.4233983286908078,157.0,0.0625000000375,16,3
disgust,0.4125560538116592,0.6013071895424836,0.4893617021276596,153.0,0.0625000000375,16,3
guilt,0.44274809160305345,0.36942675159235666,0.4027777777777778,157.0,0.0625000000375,16,3
anger,0.5287356321839081,0.304635761589404,0.3865546218487395,151.0,0.0625000000375,16,3
sadness,0.5911602209944752,0.6331360946745562,0.6114285714285714,169.0,0.0625000000375,16,3
accuracy,0.5212285456187895,0.5212285456187895,0.5212285456187895,0.5212285456187895,0.0625000000375,16,3
macro avg,0.537683597618726,0.5185397207718354,0.5186644272860432,1107.0,0.0625000000375,16,3
weighted avg,0.5388653776519511,0.5212285456187895,0.52092064649707,1107.0,0.0625000000375,16,3
