,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.05000000005,64,1
fear,0.15604801477377656,1.0,0.26996805111821087,169.0,0.05000000005,64,1
shame,0.11764705882352941,0.012738853503184714,0.022988505747126436,157.0,0.05000000005,64,1
disgust,0.0,0.0,0.0,153.0,0.05000000005,64,1
guilt,0.0,0.0,0.0,157.0,0.05000000005,64,1
anger,0.0,0.0,0.0,151.0,0.05000000005,64,1
sadness,0.14285714285714285,0.005917159763313609,0.011363636363636364,169.0,0.05000000005,64,1
accuracy,0.15537488708220415,0.15537488708220415,0.15537488708220415,0.15537488708220415,0.05000000005,64,1
macro avg,0.05950745949349268,0.14552228760949976,0.04347431331842481,1107.0,0.05000000005,64,1
weighted avg,0.062317578929466565,0.15537488708220415,0.046209801794698316,1107.0,0.05000000005,64,1
