,precision,recall,f1-score,support,lr,bs,epoch
joy,0.7424242424242424,0.6490066225165563,0.6925795053003533,151.0,0.075000000025,16,5
fear,0.6791044776119403,0.5384615384615384,0.6006600660066006,169.0,0.075000000025,16,5
shame,0.3284132841328413,0.5668789808917197,0.4158878504672897,157.0,0.075000000025,16,5
disgust,0.4039408866995074,0.5359477124183006,0.46067415730337075,153.0,0.075000000025,16,5
guilt,0.51,0.3248407643312102,0.39688715953307396,157.0,0.075000000025,16,5
anger,0.4793388429752066,0.3841059602649007,0.42647058823529416,151.0,0.075000000025,16,5
sadness,0.6712328767123288,0.5798816568047337,0.6222222222222222,169.0,0.075000000025,16,5
accuracy,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.075000000025,16,5
macro avg,0.5449220872222952,0.5113033193841371,0.516483078438315,1107.0,0.075000000025,16,5
weighted avg,0.5475402710478763,0.5121951219512195,0.518276868538416,1107.0,0.075000000025,16,5
