,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.05000000005,64,5
fear,0.0,0.0,0.0,169.0,0.05000000005,64,5
shame,0.0,0.0,0.0,157.0,0.05000000005,64,5
disgust,0.0,0.0,0.0,153.0,0.05000000005,64,5
guilt,0.14233907524932005,1.0,0.2492063492063492,157.0,0.05000000005,64,5
anger,0.0,0.0,0.0,151.0,0.05000000005,64,5
sadness,0.0,0.0,0.0,169.0,0.05000000005,64,5
accuracy,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.05000000005,64,5
macro avg,0.02033415360704572,0.14285714285714285,0.035600907029478455,1107.0,0.05000000005,64,5
weighted avg,0.020187203987482607,0.14182475158084915,0.03534362856856082,1107.0,0.05000000005,64,5
