,precision,recall,f1-score,support,lr,bs,epoch
joy,0.13739763421292084,1.0,0.2416,151.0,0.05000000005,64,7
fear,0.0,0.0,0.0,169.0,0.05000000005,64,7
shame,0.0,0.0,0.0,157.0,0.05000000005,64,7
disgust,0.0,0.0,0.0,153.0,0.05000000005,64,7
guilt,0.5,0.006369426751592357,0.012578616352201259,157.0,0.05000000005,64,7
anger,0.0,0.0,0.0,151.0,0.05000000005,64,7
sadness,0.0,0.0,0.0,169.0,0.05000000005,64,7
accuracy,0.13730803974706413,0.13730803974706413,0.13730803974706413,0.13730803974706413,0.05000000005,64,7
macro avg,0.09105680488756011,0.1437670609645132,0.036311230907457324,1107.0,0.05000000005,64,7
weighted avg,0.08965405850600817,0.13730803974706413,0.03473933402646395,1107.0,0.05000000005,64,7
