,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6166666666666667,0.7350993377483444,0.6706948640483384,151.0,0.08750000001250001,16,9
fear,0.6516129032258065,0.5976331360946746,0.6234567901234568,169.0,0.08750000001250001,16,9
shame,0.38333333333333336,0.4394904458598726,0.4094955489614243,157.0,0.08750000001250001,16,9
disgust,0.4620253164556962,0.477124183006536,0.4694533762057878,153.0,0.08750000001250001,16,9
guilt,0.43478260869565216,0.3821656050955414,0.4067796610169491,157.0,0.08750000001250001,16,9
anger,0.39759036144578314,0.4370860927152318,0.41640378548895896,151.0,0.08750000001250001,16,9
sadness,0.7153846153846154,0.5502958579881657,0.6220735785953178,169.0,0.08750000001250001,16,9
accuracy,0.5176151761517616,0.5176151761517616,0.5176151761517616,0.5176151761517616,0.08750000001250001,16,9
macro avg,0.5230565436010791,0.5169849512154809,0.5169082292057475,1107.0,0.08750000001250001,16,9
weighted avg,0.5269281555613491,0.5176151761517616,0.5190859104965628,1107.0,0.08750000001250001,16,9
